,dist_to_mid,id
0,0.2890737750751645,5315100784.0
1,0.0872678460603353,1623300055.0
2,0.4549300524648289,1923000260.0
3,0.3760104791594908,727500030.0
4,2.63933976481903,1651800030.0
5,2.061825377996585,3738000070.0
6,0.0874135709763983,3224500240.0
7,1.1407022167696101,4139460390.0
8,0.6379309372897315,4457300135.0
9,0.07584768757220334,8682292090.0
10,0.07495242330375984,7278700069.0
11,0.7899616581215496,1924059248.0
12,0.38541975466421646,2386000070.0
13,0.24667985373814985,8001470560.0
14,0.3008147254331155,686800070.0
15,0.16299157608735323,6329000070.0
16,0.4328553270598991,1422200496.0
17,0.36690910268363786,3754500566.0
18,0.15305782161770506,4036400030.0
19,0.20342390532665122,1251200055.0
20,1.7317984006430809,8964800860.0
21,0.17456104009468057,9551200270.0
22,0.1828880980050869,3226059128.0
23,1.7179348123266025,9464700340.0
24,1.8724176162824866,5451300117.0
25,0.08216027854017857,9138100350.0
26,0.7899052797998434,6065300370.0
27,0.0,5315100393.0
28,0.22560110153858423,6746701090.0
29,0.022236834897998055,9482700075.0
30,0.2944124553510361,5135000160.0
31,0.4417054028616052,1226069045.0
32,0.16036098559787348,224069105.0
33,0.09353742871255472,824059293.0
34,0.055590799424218955,6446200060.0
35,0.23540976311758355,191100810.0
36,0.21647971880220349,6087100070.0
37,0.1435940737017365,5423040140.0
38,1.6439344888322325,9808700370.0
39,0.2137581790352474,904000045.0
40,0.12529418462138706,7680400140.0
41,1.3333703086254851,98001070.0
42,0.2260142107128214,4019301160.0
43,0.0555920390519309,9468200163.0
44,0.07604994580731753,6705850140.0
45,0.6000718867736726,3303960060.0
46,0.07514978712680977,6696800030.0
47,0.38081293731283955,4114601580.0
48,0.4879624437474364,2025079045.0
49,0.1081417902189839,8082400136.0
50,0.5627028561063904,6352600350.0
51,0.12230139773536605,3591000030.0
52,0.74122812036093,2386000240.0
53,0.11643391796957521,8651520160.0
54,0.16426570688529113,3226059083.0
55,0.22686800746068417,1150900060.0
56,0.0,3131201320.0
57,0.04447285029632104,9276202160.0
58,0.10045817132840384,4083801395.0
59,0.10053885443219082,9274201006.0
60,0.0444726858998906,5249801411.0
61,0.22791171452894898,249000180.0
62,0.08228219436703536,5315100476.0
63,0.4575510342155603,5700004525.0
64,0.38614067369347105,1454600256.0
65,0.25037205763059667,629000730.0
66,0.23850158356942383,1794501415.0
67,0.2112500702678306,8860310120.0
68,0.3202681656844531,644200065.0
69,0.11644679758424932,1338600175.0
70,0.07526785291521203,6446200175.0
71,0.09340174384719205,3760500730.0
72,0.03335488166748686,1562000120.0
73,0.5406754120595919,9290850760.0
74,0.022236926022577125,1139000035.0
75,0.17462353635127642,6681500150.0
76,0.4447309103172456,2330000035.0
77,1.3454801189107906,2806300065.0
78,0.10058481650482508,6072100790.0
79,0.8364004557359139,4139450760.0
80,0.2223694082050664,8682220150.0
81,0.08731189118601268,6819100150.0
82,0.15043917049564065,7922900040.0
83,0.11118412581024396,430000035.0
84,0.05559071566230814,7853301520.0
85,0.11652396533501133,8956000120.0
86,0.08217637669476534,2862100366.0
87,0.15069151738294143,269000970.0
88,0.7333142871454469,3225069241.0
89,0.24654051545289496,7202430150.0
90,0.13342013311101783,976000790.0
91,1.0847984081507938,7135521530.0
92,0.7689285302831145,293620180.0
93,0.07525897478013739,5249804655.0
94,0.300191984046947,924069106.0
95,2.118857697162655,7490000040.0
96,0.07596787723329114,809001520.0
97,1.2951957140290202,1424200035.0
98,0.13422801980745583,1604590230.0
99,0.07831101073529376,2856101540.0
100,0.4157748462537148,1336300610.0
101,0.15642479789581704,3586501135.0
102,0.15019975464738058,8819900220.0
103,0.3891370072029438,5460500040.0
104,0.03335501604104949,5113400264.0
105,0.05559231846487509,4078300040.0
106,0.044472706156859214,4036100175.0
107,0.1005441748951542,2344300220.0
108,0.34372925199797577,2804600155.0
109,0.12509188370240576,5101402296.0
110,1.8839373131645307,853200040.0
111,0.5841220170651578,7880010150.0
112,0.08211642102719492,6619900120.0
113,0.07839084270164835,9828701085.0
114,0.2870150898963364,1245003006.0
115,0.13341850648115783,5700002020.0
116,0.1748362358808354,2141310540.0
117,0.10825144230153019,1324039110.0
118,0.22236783102254115,1939000040.0
119,0.08894651236541058,6979900330.0
120,0.9951724730134165,1225069038.0
121,0.16943828310655068,3904902510.0
122,0.4102133582192796,293800410.0
123,0.1569401165478294,191100870.0
124,0.12513957528060396,1546600230.0
125,0.3808183403975479,8691330330.0
126,2.712830780446814,5425700150.0
127,0.055591069201459696,5700000180.0
128,0.17464444652542613,2397100975.0
129,1.6397229986820445,3025059072.0
130,0.3891205593595292,524059241.0
131,0.14453721796706884,7215730410.0
132,0.23474253773329093,9274203036.0
133,0.08214169050137494,1245500276.0
134,0.35888795143689356,3221059044.0
135,0.24216406807823057,9430110120.0
136,0.15204930565147728,424069275.0
137,0.10824700640003188,7785000220.0
138,0.22421893463723622,1732800865.0
139,0.6097884172509577,8146300180.0
140,0.4620168276359315,2424049029.0
141,0.07591482612304312,1868900035.0
142,0.50070956376425,3861470120.0
143,0.08729060898936121,8813400155.0
144,0.11660776301943632,5561100180.0
145,0.17287904662587406,6795100589.0
146,0.5541888804280188,9808630120.0
147,0.11118439841365173,5100403882.0
148,0.27357382895183613,1136100087.0
149,0.6014603660970073,6352600650.0
150,0.18687520133573243,7974700150.0
151,0.48071504664867515,3636800180.0
152,0.3760606817905116,3867400175.0
153,0.27731523767198113,3222049044.0
154,0.25016453585749665,3825310720.0
155,0.09335675044307054,6632900452.0
156,0.5458065808069117,8146100610.0
157,0.30457956196308467,223039229.0
158,0.2621614370548236,6745700150.0
159,0.08894719783760867,3359500665.0
160,0.2278015119303361,7732650040.0
161,0.1565461270291232,2874600040.0
162,0.3166146955606906,619079096.0
163,0.022236504616548646,7215720410.0
164,0.6372470168961702,1118001201.0
165,0.427546232590398,6817850040.0
166,0.12516185047752088,9839301165.0
167,0.6406396462217965,822039025.0
168,0.2871928867099852,8651611590.0
169,0.1251397446816614,7011200515.0
170,0.18757814722796368,318300040.0
171,0.27415547808149127,5700000905.0
172,0.3441366613378739,7856410411.0
173,0.08894725391757828,8156600155.0
174,0.6490659366732824,1118001215.0
175,0.13342053737778592,7986400180.0
176,0.1531282055276286,809001970.0
177,0.7708290991011906,3299600040.0
178,0.11648451788975993,9272201385.0
179,0.16471245381852598,518500210.0
180,0.3658473399754136,7504030220.0
181,0.1936817858858421,2331300395.0
182,0.5892662935822255,629000410.0
183,0.055590835459869516,1231000458.0
184,0.2593455757766404,7923100410.0
185,0.16455589096240056,9273200145.0
186,0.2802145268227994,3758900220.0
187,0.5502244993931275,2322069010.0
188,0.4169255220890127,5606000120.0
189,1.3932615796419308,5451220150.0
190,0.07851286458586555,5710610790.0
191,0.26657109103593973,8562740530.0
192,0.04447363085225604,3693900155.0
193,0.16677474720298274,5316100220.0
194,0.0821415595872596,5101402428.0
195,0.15709265544089948,9322800230.0
196,0.5727581527993877,2723069052.0
197,0.16434581721537855,714000155.0
198,0.30388030078850814,686800065.0
199,0.09331794210640167,4027700021.0
200,0.2321948528505434,1794500870.0
201,0.3041484922933634,5093300325.0
202,0.8037485765986506,5493100366.0
203,0.18692888694892348,6681500205.0
204,0.07532282028208838,2594200230.0
205,0.507109953038674,624110450.0
206,0.4727988403693183,624110610.0
207,0.07845729492999441,7465900205.0
208,0.10811426690559015,3026059011.0
209,0.5134801401609086,1115700040.0
210,0.04447319697902477,5016002240.0
211,0.3038008824624647,7015200790.0
212,0.055592058525199814,7974200456.0
213,0.1556586048233245,752000035.0
214,3.190880096368367,3262300322.0
215,0.2948014468828402,2623039018.0
216,0.5729091412043013,2523089025.0
217,0.22635365546851938,2877104196.0
218,0.2557241320233994,5210200410.0
219,0.5900206092595819,1954700410.0
220,0.3107276196173412,9253900210.0
221,0.07833437646211422,7517500610.0
222,2.7056830816315975,5425700205.0
223,0.14353057989366058,1825069072.0
224,1.6689924200276034,2524049318.0
225,0.08221353666681862,8127700720.0
226,0.09347195612830418,2771603050.0
227,0.3288313831281103,1068000150.0
228,0.07611424443807856,3013300085.0
229,0.07828365176980924,3760500222.0
230,0.08223080356322493,5015001215.0
231,0.5821065574355758,4219400580.0
232,1.024886036588348,7167000040.0
233,1.024886036588348,7167000040.0
234,0.02223683645623565,4443800555.0
235,0.25590529827267566,627300145.0
236,0.15310879972593205,2649500155.0
237,0.13426868844333953,3343301385.0
238,0.9500145145879408,1724069043.0
239,0.16007190749345748,8682210650.0
240,0.06671000229022034,2025049025.0
241,0.19388383724330494,9274202620.0
242,0.47016043244084527,1370801565.0
243,0.16461000908675516,9285800330.0
244,0.07613689380518886,1644510040.0
245,0.16916451424413528,3179100790.0
246,0.3334935307999873,9808590210.0
247,0.04447244824754507,1781500220.0
248,0.2011034591987125,3827600040.0
249,0.12511695903728925,925059219.0
250,0.18290294545464325,1257201010.0
251,0.4027015236182338,524069115.0
252,0.09347447935839506,2321300325.0
253,0.2668381862687269,3425059218.0
254,0.15316380348892278,9279200910.0
255,0.33380549257897235,5093301285.0
256,0.30170210916811396,1524069044.0
257,0.0889451707726415,3629921120.0
258,0.22995890722979484,524069020.0
259,0.10813873230388575,3186600515.0
260,0.19310140322108654,6678900150.0
261,0.01111841559912563,9482700455.0
262,0.43045468811116355,2426039123.0
263,0.0778277163906147,624069003.0
264,0.4539473511506677,2481630180.0
265,3.089448596903994,2525049246.0
266,0.07600020329502698,1854900330.0
267,0.1598957258884987,622100074.0
268,0.1694979164763719,5014600180.0
269,0.22450669049482455,809002295.0
270,0.46711256674665086,7533800325.0
271,1.8149400825297415,7237500530.0
272,0.16024900522306731,2207500880.0
273,0.559273588653894,7937900220.0
274,0.13419599975117452,8712100720.0
275,0.4031143873381144,9323610180.0
276,0.10818035446070128,2652501215.0
277,0.41050484093608,2426059124.0
278,0.596206556600974,8921000040.0
279,0.7487103192652929,3303980650.0
280,0.07509141283639886,9547200530.0
281,1.298288956509823,7701990040.0
282,0.9959420568710621,3420069060.0
283,0.6492266954083068,4385701285.0
284,0.1004702022355209,871001085.0
285,0.7330990895282392,4104500191.0
286,1.3641881925884325,98030530.0
287,0.39396797809205764,822039004.0
288,0.075071467903258,3735900205.0
289,0.044472973394511874,823000174.0
290,0.1604551925135183,4128500210.0
291,0.03335462749797829,6705870040.0
292,0.40197874683917706,1336800065.0
293,0.3419057448983688,9413900035.0
294,0.2446051367583963,9113200180.0
295,0.5169196900500674,4215250220.0
296,0.20334546956139538,5634500688.0
297,0.3557818175592177,1624059219.0
298,1.0846225996959753,5451100220.0
299,0.7688291733982975,4139440360.0
300,0.2001338726550365,1331900410.0
301,0.9824332603423956,4139440730.0
302,0.6734204191830987,9808640040.0
303,0.10811959436215644,3825310970.0
304,0.03335469761645333,9542100085.0
305,1.8990133103064397,3025059124.0
306,0.22572055954865605,7504021490.0
